850  ;  724  ;  -1012;13
853  ;  726  ;  -1003;13
856  ;  727  ;  -994;13
859  ;  728  ;  -985;13
861  ;  728  ;  -976;13
861  ;  728  ;  -967;13
864  ;  727  ;  -958;13
867  ;  727  ;  -949;13
870  ;  725  ;  -940;13
873  ;  723  ;  -931;13
875  ;  721  ;  -922;13
875  ;  721  ;  -913;13
878  ;  718  ;  -904;13
881  ;  715  ;  -895;13
884  ;  711  ;  -886;13
887  ;  706  ;  -877;13
890  ;  701  ;  -868;13
889  ;  701  ;  -859;13
892  ;  695  ;  -850;13
895  ;  689  ;  -841;13
898  ;  682  ;  -832;13
901  ;  674  ;  -823;13
903  ;  666  ;  -814;13
904  ;  666  ;  -805;13
906  ;  658  ;  -796;13
909  ;  648  ;  -787;13
911  ;  639  ;  -778;13
914  ;  628  ;  -769;13
914  ;  628  ;  -760;13
917  ;  616  ;  -751;13
920  ;  604  ;  -742;13
923  ;  591  ;  -733;13
925  ;  579  ;  -724;13
927  ;  564  ;  -715;13
927  ;  565  ;  -706;13
930  ;  550  ;  -654;13
927  ;  546  ;  -645;13
924  ;  542  ;  -635;13
921  ;  538  ;  -625;13
918  ;  534  ;  -615;13
915  ;  530  ;  -605;13
913  ;  529  ;  -592;13
909  ;  538  ;  -579;13
905  ;  543  ;  -565;13
901  ;  547  ;  -553;13
901  ;  547  ;  -541;13
897  ;  549  ;  -529;13
893  ;  550  ;  -515;13
891  ;  551  ;  -507;13;18
887  ;  553  ;  -502;13
885  ;  554  ;  -494;13
885  ;  554  ;  -486;13
882  ;  554  ;  -478;13
880  ;  554  ;  -470;13
878  ;  552  ;  -461;13
876  ;  550  ;  -472;14
875  ;  548  ;  -483;14
875  ;  548  ;  -494;14
874  ;  546  ;  -505;14
872  ;  544  ;  -516;14
871  ;  541  ;  -527;14
870  ;  538  ;  -538;14
869  ;  535  ;  -549;14
870  ;  535  ;  -560;14
869  ;  531  ;  -571;14
868  ;  528  ;  -582;14
868  ;  524  ;  -593;14
866  ;  519  ;  -604;14
865  ;  514  ;  -615;14
865  ;  514  ;  -626;14
864  ;  509  ;  -637;14
864  ;  504  ;  -648;14
863  ;  499  ;  -659;14
863  ;  493  ;  -670;14
863  ;  493  ;  -681;14
862  ;  488  ;  -689;14
862  ;  482  ;  -709;14
862  ;  476  ;  -735;14
862  ;  469  ;  -761;14
862  ;  463  ;  -782;14;50
862  ;  463  ;  -797;14;46
862  ;  458  ;  -815;14;45
862  ;  451  ;  -827;14;45
861  ;  446  ;  -845;14;51
862  ;  433  ;  -859;14;47
861  ;  428  ;  -874;14;39
861  ;  428  ;  -887;14
862  ;  422  ;  -907;14
861  ;  414  ;  -926;14
862  ;  407  ;  -941;14
862  ;  399  ;  -959;14
862  ;  392  ;  -976;14
862  ;  392  ;  -987;14;31
862  ;  384  ;  -997;14
862  ;  376  ;  -1010;14
862  ;  368  ;  -1023;14
862  ;  362  ;  -1036;14
862  ;  351  ;  -1049;14
862  ;  351  ;  -1058;14
862  ;  340  ;  -1067;14
862  ;  329  ;  -1076;14
